,feedback_id,shipment_id,customer_id,delivery_time,delivery_rating,issue_reported,issue_type,complaint_status
20748,FD22467,SHIP22669,CUST112,12,4,False,,
20749,FD14899,SHIP10740,CUST38,13,1,False,,
20750,FD19590,SHIP1263,CUST568,13,2,True,Wrong Address,Resolved
20751,FD7396,SHIP10918,CUST496,2,2,False,,
20752,FD3451,SHIP15752,CUST651,11,5,False,,
20753,FD3991,SHIP13103,CUST740,4,1,False,,
20754,FD5317,SHIP14607,CUST210,6,2,False,,
20755,FD16150,SHIP20188,CUST134,3,4,False,,
20756,FD1239,SHIP15733,CUST719,11,2,True,Lost,Resolved
20757,FD9814,SHIP8731,CUST202,13,3,False,,
20758,FD18384,SHIP19863,CUST444,9,3,True,Delay,Pending
20759,FD14038,SHIP18010,CUST688,13,3,True,Wrong Address,Unresolved
20760,FD8713,SHIP19265,CUST232,11,4,True,Damage,Resolved
20761,FD18577,SHIP3203,CUST333,10,4,False,,
20762,FD18673,SHIP18291,CUST460,12,3,True,Delay,Unresolved
20763,FD6423,SHIP2871,CUST319,9,2,False,,
20764,FD16945,SHIP10731,CUST551,7,1,False,,
20765,FD11976,SHIP20371,CUST421,11,4,True,Delay,Unresolved
20766,FD8891,SHIP4509,CUST327,9,1,True,Lost,Unresolved
20767,FD6595,SHIP3020,CUST688,3,5,False,,
20768,FD7717,SHIP12474,CUST567,7,2,True,Damage,Resolved
20769,FD18649,SHIP9158,CUST121,11,1,True,Wrong Address,Pending
20770,FD10616,SHIP17103,CUST178,3,2,True,Delay,Resolved
20771,FD23563,SHIP10244,CUST152,1,4,False,,
20772,FD1968,SHIP15630,CUST748,5,2,False,,
20773,FD4293,SHIP6100,CUST248,12,2,False,,
20774,FD19413,SHIP18819,CUST414,7,1,False,,
20775,FD18220,SHIP23879,CUST344,12,4,False,,
20776,FD21659,SHIP15873,CUST726,1,5,True,Wrong Address,Unresolved
20777,FD1348,SHIP9076,CUST413,5,4,False,,
20778,FD12909,SHIP20803,CUST688,2,4,False,,
20779,FD11812,SHIP24576,CUST679,2,2,False,,
20780,FD10657,SHIP11583,CUST322,4,2,True,Lost,Resolved
20781,FD18171,SHIP16884,CUST162,3,5,True,Damage,Unresolved
20782,FD14041,SHIP18877,CUST333,8,1,True,Damage,Unresolved
20783,FD2767,SHIP5327,CUST44,6,4,True,Delay,Resolved
20784,FD5125,SHIP18601,CUST226,14,2,True,Wrong Address,Resolved
20785,FD18764,SHIP13495,CUST560,13,1,False,,
20786,FD24242,SHIP8845,CUST695,6,2,True,Wrong Address,Unresolved
20787,FD23066,SHIP22808,CUST10,7,2,True,Delay,Unresolved
20788,FD18935,SHIP10400,CUST695,7,2,True,Lost,Pending
20789,FD7975,SHIP13796,CUST684,5,2,False,,
20790,FD2325,SHIP24342,CUST117,9,4,False,,
20791,FD589,SHIP23798,CUST381,14,5,True,Delay,Pending
20792,FD16815,SHIP7769,CUST86,10,4,False,,
20793,FD24080,SHIP14959,CUST699,14,1,True,Damage,Pending
20794,FD8679,SHIP6100,CUST248,3,5,True,Lost,Pending
20795,FD11800,SHIP23915,CUST84,1,1,False,,
20796,FD16941,SHIP5721,CUST234,10,2,True,Lost,Resolved
20797,FD619,SHIP7146,CUST720,10,2,True,Damage,Resolved
20798,FD17616,SHIP4764,CUST242,6,2,False,,
20799,FD15182,SHIP3092,CUST45,11,4,False,,
20800,FD22488,SHIP17248,CUST329,6,2,True,Damage,Unresolved
20801,FD15269,SHIP4783,CUST630,9,2,True,Lost,Resolved
20802,FD9893,SHIP4574,CUST674,13,4,False,,
20803,FD1693,SHIP7133,CUST580,4,1,False,,
20804,FD19955,SHIP10003,CUST463,5,4,False,,
20805,FD5863,SHIP4617,CUST425,13,4,False,,
20806,FD899,SHIP19664,CUST241,6,3,False,,
20807,FD13235,SHIP10681,CUST470,13,2,False,,
20808,FD9123,SHIP3452,CUST74,4,1,True,Damage,Resolved
20809,FD7861,SHIP21303,CUST155,10,3,False,,
20810,FD4095,SHIP5517,CUST719,1,2,False,,
20811,FD11257,SHIP4425,CUST398,8,4,False,,
20812,FD5369,SHIP9717,CUST672,4,1,False,,
20813,FD6432,SHIP6711,CUST232,6,1,False,,
20814,FD24022,SHIP7581,CUST742,4,3,True,Delay,Unresolved
20815,FD24476,SHIP261,CUST274,11,2,True,Wrong Address,Resolved
20816,FD24836,SHIP962,CUST89,8,3,False,,
20817,FD24197,SHIP183,CUST670,2,5,True,Wrong Address,Resolved
20818,FD23093,SHIP23467,CUST277,9,3,False,,
20819,FD11278,SHIP14264,CUST125,7,5,False,,
20820,FD14766,SHIP16848,CUST389,8,3,True,Wrong Address,Resolved
20821,FD1609,SHIP5239,CUST162,9,1,False,,
20822,FD8131,SHIP9113,CUST63,12,2,False,,
20823,FD1405,SHIP16463,CUST523,14,1,True,Lost,Pending
20824,FD19457,SHIP17488,CUST335,10,3,True,Lost,Unresolved
20825,FD8414,SHIP12801,CUST492,11,5,True,Damage,Resolved
20826,FD17033,SHIP19493,CUST198,4,5,False,,
20827,FD9031,SHIP15959,CUST680,5,2,False,,
20828,FD6990,SHIP16518,CUST252,5,2,False,,
20829,FD5219,SHIP11589,CUST9,7,2,True,Lost,Resolved
20830,FD20734,SHIP5079,CUST502,6,1,True,Delay,Pending
20831,FD15658,SHIP306,CUST158,3,2,False,,
20832,FD15252,SHIP23057,CUST311,6,2,False,,
20833,FD3162,SHIP5003,CUST245,4,1,True,Delay,Resolved
20834,FD14748,SHIP22240,CUST575,14,3,False,,
20835,FD20534,SHIP22909,CUST261,11,1,True,Damage,Unresolved
20836,FD21494,SHIP4174,CUST734,14,1,True,Damage,Resolved
20837,FD20322,SHIP12218,CUST53,9,5,True,Damage,Unresolved
20838,FD18421,SHIP7912,CUST442,9,5,True,Damage,Unresolved
20839,FD21694,SHIP13324,CUST524,14,3,False,,
20840,FD11710,SHIP13459,CUST670,7,4,True,Delay,Resolved
20841,FD23237,SHIP7455,CUST348,9,3,True,Damage,Unresolved
20842,FD10054,SHIP791,CUST407,3,3,False,,
20843,FD15984,SHIP15959,CUST198,7,4,True,Wrong Address,Pending
20844,FD24527,SHIP10684,CUST425,1,1,False,,
20845,FD13927,SHIP7974,CUST271,10,4,True,Wrong Address,Unresolved
20846,FD21753,SHIP2940,CUST366,13,4,False,,
20847,FD10801,SHIP6508,CUST242,12,1,True,Wrong Address,Resolved
20848,FD18929,SHIP2448,CUST534,4,1,True,Damage,Unresolved
20849,FD17276,SHIP18088,CUST567,8,2,True,Lost,Pending
20850,FD23206,SHIP238,CUST106,9,3,True,Wrong Address,Pending
20851,FD12769,SHIP15714,CUST748,1,5,True,Delay,Pending
20852,FD19215,SHIP9664,CUST667,1,3,True,Lost,Pending
20853,FD2370,SHIP17540,CUST497,8,1,True,Delay,Unresolved
20854,FD5789,SHIP23822,CUST177,14,3,False,,
20855,FD9109,SHIP14811,CUST152,3,1,False,,
20856,FD4808,SHIP11189,CUST668,7,2,False,,
20857,FD13478,SHIP2885,CUST480,10,5,False,,
20858,FD21327,SHIP21737,CUST597,8,5,False,,
20859,FD14504,SHIP24764,CUST523,8,2,True,Wrong Address,Pending
20860,FD3593,SHIP20600,CUST675,10,4,False,,
20861,FD3444,SHIP10510,CUST509,11,5,False,,
20862,FD12312,SHIP13060,CUST331,13,2,False,,
20863,FD2446,SHIP24861,CUST104,7,4,False,,
20864,FD16915,SHIP692,CUST10,3,3,False,,
20865,FD2785,SHIP15445,CUST374,6,3,False,,
20866,FD2523,SHIP22977,CUST714,9,5,False,,
20867,FD19010,SHIP5697,CUST549,3,1,False,,
20868,FD21859,SHIP24440,CUST274,4,3,False,,
20869,FD3747,SHIP23252,CUST164,13,2,False,,
20870,FD9621,SHIP13454,CUST676,6,4,False,,
20871,FD3927,SHIP23759,CUST649,5,5,True,Delay,Unresolved
20872,FD8258,SHIP10021,CUST116,11,5,False,,
20873,FD19924,SHIP23386,CUST667,8,5,True,Lost,Resolved
20874,FD7679,SHIP3576,CUST453,8,5,False,,
20875,FD24665,SHIP23229,CUST311,7,4,True,Lost,Resolved
20876,FD6955,SHIP5586,CUST360,2,2,True,Damage,Pending
20877,FD13388,SHIP7336,CUST563,10,4,False,,
20878,FD9241,SHIP6296,CUST34,4,3,True,Lost,Unresolved
20879,FD15113,SHIP18568,CUST307,14,1,False,,
20880,FD23829,SHIP16219,CUST35,6,4,False,,
20881,FD14522,SHIP9235,CUST61,3,4,False,,
20882,FD6921,SHIP5384,CUST448,4,3,False,,
20883,FD21906,SHIP5397,CUST577,1,3,False,,
20884,FD20002,SHIP11764,CUST544,6,3,True,Lost,Unresolved
20885,FD11946,SHIP3757,CUST640,6,1,False,,
20886,FD7177,SHIP6815,CUST100,1,2,False,,
20887,FD1954,SHIP11268,CUST15,5,1,False,,
20888,FD11714,SHIP485,CUST700,10,1,False,,
20889,FD14582,SHIP22368,CUST427,4,1,False,,
20890,FD20616,SHIP22928,CUST410,6,4,True,Damage,Resolved
20891,FD4627,SHIP6066,CUST536,8,2,False,,
20892,FD9159,SHIP10995,CUST135,5,5,False,,
20893,FD8390,SHIP5026,CUST583,14,5,True,Delay,Pending
20894,FD13626,SHIP19062,CUST670,9,4,False,,
20895,FD2294,SHIP20343,CUST259,6,3,True,Damage,Pending
20896,FD23699,SHIP16866,CUST484,1,1,True,Lost,Pending
20897,FD13040,SHIP19348,CUST634,3,2,False,,
20898,FD18378,SHIP21791,CUST703,9,3,True,Lost,Unresolved
20899,FD19741,SHIP24555,CUST81,9,4,False,,
20900,FD5032,SHIP17809,CUST319,8,4,False,,
20901,FD1490,SHIP6357,CUST35,13,2,True,Lost,Resolved
20902,FD24757,SHIP12374,CUST554,1,4,False,,
20903,FD22728,SHIP7272,CUST128,7,4,True,Delay,Resolved
20904,FD7140,SHIP12930,CUST80,8,1,True,Delay,Pending
20905,FD10708,SHIP7125,CUST390,3,4,True,Delay,Unresolved
20906,FD14150,SHIP1763,CUST705,7,5,False,,
20907,FD11096,SHIP14936,CUST672,2,1,True,Wrong Address,Resolved
20908,FD6115,SHIP4210,CUST340,13,3,False,,
20909,FD18381,SHIP3084,CUST533,6,5,True,Lost,Pending
20910,FD15734,SHIP11870,CUST212,8,1,False,,
20911,FD17679,SHIP22228,CUST419,13,4,True,Delay,Unresolved
20912,FD18595,SHIP16798,CUST405,5,4,True,Wrong Address,Resolved
20913,FD7457,SHIP4994,CUST35,6,1,False,,
20914,FD22648,SHIP5496,CUST302,5,2,False,,
20915,FD20581,SHIP12252,CUST259,13,2,False,,
20916,FD6036,SHIP19055,CUST2,5,3,False,,
20917,FD5204,SHIP16231,CUST390,13,5,True,Wrong Address,Resolved
20918,FD12391,SHIP21320,CUST138,12,4,True,Lost,Unresolved
20919,FD7096,SHIP7247,CUST232,5,4,True,Lost,Pending
20920,FD3576,SHIP7846,CUST661,6,5,False,,
20921,FD11047,SHIP15376,CUST169,8,2,True,Delay,Pending
20922,FD17190,SHIP4700,CUST468,2,4,False,,
20923,FD8806,SHIP24139,CUST311,4,1,False,,
20924,FD9611,SHIP21291,CUST427,12,5,False,,
20925,FD6979,SHIP3131,CUST7,8,2,False,,
20926,FD19975,SHIP6038,CUST520,2,3,True,Damage,Resolved
20927,FD20404,SHIP22934,CUST93,1,1,True,Delay,Pending
20928,FD5576,SHIP1704,CUST748,4,2,True,Delay,Unresolved
20929,FD8517,SHIP5978,CUST26,11,3,False,,
20930,FD6657,SHIP19640,CUST121,7,3,True,Wrong Address,Resolved
20931,FD16386,SHIP1634,CUST319,9,2,True,Delay,Pending
20932,FD8758,SHIP9354,CUST486,5,3,False,,
20933,FD10509,SHIP2151,CUST26,5,5,False,,
20934,FD19329,SHIP22595,CUST702,2,2,True,Delay,Resolved
20935,FD4294,SHIP21195,CUST398,2,3,False,,
20936,FD212,SHIP7359,CUST748,14,5,False,,
20937,FD19339,SHIP6938,CUST623,2,3,False,,
20938,FD3327,SHIP20185,CUST86,13,5,False,,
20939,FD5343,SHIP2859,CUST532,4,5,False,,
20940,FD14594,SHIP21140,CUST705,8,5,True,Lost,Unresolved
20941,FD665,SHIP21661,CUST748,6,4,True,Damage,Resolved
20942,FD16249,SHIP13937,CUST658,5,5,True,Damage,Pending
20943,FD21656,SHIP13243,CUST357,1,3,False,,
20944,FD3415,SHIP24759,CUST9,1,2,True,Wrong Address,Unresolved
20945,FD22491,SHIP18093,CUST567,10,3,True,Damage,Unresolved
20946,FD21062,SHIP8454,CUST24,10,4,False,,
20947,FD2865,SHIP11471,CUST279,1,1,False,,
20948,FD18917,SHIP22666,CUST374,5,5,False,,
20949,FD7580,SHIP20701,CUST351,5,1,True,Lost,Resolved
20950,FD6270,SHIP24431,CUST63,12,1,False,,
20951,FD1503,SHIP19020,CUST307,2,2,False,,
20952,FD24775,SHIP7296,CUST532,12,5,True,Damage,Pending
20953,FD1698,SHIP10946,CUST121,5,1,False,,
20954,FD20680,SHIP11287,CUST462,5,5,False,,
20955,FD4385,SHIP20828,CUST135,7,3,False,,
20956,FD12136,SHIP14938,CUST29,12,2,False,,
20957,FD10373,SHIP6492,CUST331,10,1,False,,
20958,FD13268,SHIP2073,CUST552,5,4,False,,
20959,FD20021,SHIP21943,CUST172,13,2,False,,
20960,FD8703,SHIP16997,CUST622,7,4,True,Damage,Resolved
20961,FD22696,SHIP644,CUST606,2,1,True,Wrong Address,Unresolved
20962,FD13838,SHIP14188,CUST683,7,3,False,,
20963,FD378,SHIP20890,CUST595,7,1,True,Wrong Address,Unresolved
20964,FD21587,SHIP23692,CUST639,14,2,False,,
20965,FD19106,SHIP15679,CUST687,5,1,False,,
20966,FD13899,SHIP6620,CUST422,12,5,True,Lost,Unresolved
20967,FD2139,SHIP16118,CUST128,6,1,True,Lost,Pending
20968,FD9623,SHIP16206,CUST185,5,4,False,,
20969,FD14955,SHIP13387,CUST245,8,1,True,Lost,Pending
20970,FD15434,SHIP4780,CUST552,8,4,False,,
20971,FD24260,SHIP12433,CUST716,10,3,True,Damage,Resolved
20972,FD1831,SHIP7688,CUST690,10,4,False,,
20973,FD18263,SHIP20366,CUST263,6,3,True,Damage,Resolved
20974,FD4094,SHIP20231,CUST382,4,3,False,,
20975,FD11518,SHIP22930,CUST245,5,3,False,,
20976,FD20182,SHIP19993,CUST422,10,3,False,,
20977,FD16387,SHIP16936,CUST414,5,4,False,,
20978,FD1710,SHIP16932,CUST419,13,5,False,,
20979,FD7467,SHIP2572,CUST305,5,2,True,Delay,Resolved
20980,FD24161,SHIP10019,CUST745,14,4,True,Lost,Unresolved
20981,FD24363,SHIP1917,CUST575,4,4,True,Damage,Resolved
20982,FD19651,SHIP11002,CUST229,7,5,True,Lost,Pending
20983,FD13272,SHIP18715,CUST43,9,4,True,Damage,Unresolved
20984,FD19665,SHIP9232,CUST139,8,1,True,Damage,Resolved
20985,FD746,SHIP17690,CUST567,13,1,True,Lost,Pending
20986,FD20048,SHIP22748,CUST176,11,5,True,Damage,Pending
20987,FD4991,SHIP24895,CUST242,10,5,True,Delay,Unresolved
20988,FD21280,SHIP19950,CUST468,9,3,True,Wrong Address,Unresolved
20989,FD17319,SHIP4121,CUST49,7,1,True,Delay,Resolved
20990,FD2287,SHIP8321,CUST10,14,3,True,Delay,Unresolved
20991,FD21618,SHIP5924,CUST162,3,5,False,,
20992,FD7980,SHIP17775,CUST203,11,1,True,Wrong Address,Unresolved
20993,FD5775,SHIP22274,CUST389,8,3,False,,
20994,FD17003,SHIP867,CUST496,8,5,True,Damage,Pending
20995,FD11888,SHIP13999,CUST301,12,3,False,,
20996,FD4878,SHIP14187,CUST745,6,4,False,,
20997,FD19566,SHIP10703,CUST476,8,4,False,,
20998,FD8279,SHIP9996,CUST734,11,2,False,,
20999,FD15202,SHIP11628,CUST745,1,5,True,Damage,Resolved
21000,FD23099,SHIP4613,CUST661,12,3,True,Wrong Address,Pending
21001,FD20625,SHIP8012,CUST466,9,1,True,Wrong Address,Pending
21002,FD10695,SHIP5125,CUST564,9,2,True,Damage,Unresolved
21003,FD3681,SHIP13122,CUST570,3,2,True,Wrong Address,Unresolved
21004,FD17844,SHIP8092,CUST217,9,4,False,,
21005,FD9296,SHIP5216,CUST287,3,5,True,Lost,Resolved
21006,FD11511,SHIP23942,CUST289,2,2,False,,
21007,FD4503,SHIP23277,CUST109,14,2,True,Wrong Address,Resolved
21008,FD9423,SHIP13146,CUST628,11,2,False,,
21009,FD452,SHIP17373,CUST81,8,4,True,Delay,Unresolved
21010,FD5232,SHIP22857,CUST554,5,1,True,Delay,Pending
21011,FD20854,SHIP12657,CUST470,1,3,True,Wrong Address,Unresolved
21012,FD21918,SHIP17998,CUST685,10,4,True,Delay,Resolved
21013,FD7951,SHIP9205,CUST659,14,1,True,Damage,Unresolved
21014,FD11803,SHIP2566,CUST196,14,1,False,,
21015,FD8974,SHIP20772,CUST623,13,1,True,Delay,Unresolved
21016,FD15514,SHIP6041,CUST340,5,3,True,Lost,Unresolved
21017,FD19885,SHIP20506,CUST4,14,2,True,Lost,Resolved
21018,FD5432,SHIP23246,CUST670,10,1,False,,
21019,FD2745,SHIP19159,CUST644,9,1,False,,
21020,FD21013,SHIP2314,CUST577,11,1,True,Delay,Resolved
21021,FD15032,SHIP6751,CUST360,6,2,True,Wrong Address,Resolved
21022,FD9121,SHIP13304,CUST89,4,3,True,Wrong Address,Resolved
21023,FD12558,SHIP19171,CUST46,11,4,True,Delay,Unresolved
21024,FD19117,SHIP3956,CUST311,4,3,False,,
21025,FD10025,SHIP10445,CUST689,13,5,True,Damage,Pending
21026,FD2338,SHIP5001,CUST409,1,1,False,,
21027,FD17809,SHIP16753,CUST365,4,1,False,,
21028,FD20672,SHIP13441,CUST409,4,5,True,Lost,Resolved
21029,FD9672,SHIP19835,CUST34,8,3,True,Damage,Resolved
21030,FD20744,SHIP20443,CUST9,5,2,False,,
21031,FD10745,SHIP1980,CUST700,12,3,True,Wrong Address,Pending
21032,FD20921,SHIP11040,CUST433,1,4,True,Damage,Resolved
21033,FD1387,SHIP21282,CUST634,10,5,True,Wrong Address,Resolved
21034,FD5714,SHIP11018,CUST137,11,2,True,Wrong Address,Pending
21035,FD5206,SHIP954,CUST442,3,1,False,,
21036,FD18595,SHIP11784,CUST138,13,3,True,Damage,Pending
21037,FD24023,SHIP3230,CUST356,9,4,False,,
21038,FD15599,SHIP19127,CUST408,3,2,False,,
21039,FD2348,SHIP17883,CUST42,11,1,False,,
21040,FD14652,SHIP6559,CUST322,1,2,True,Damage,Resolved
21041,FD22447,SHIP13282,CUST262,11,1,False,,
21042,FD6797,SHIP13733,CUST382,11,5,False,,
21043,FD8459,SHIP5528,CUST496,11,5,False,,
21044,FD4842,SHIP21843,CUST725,13,2,False,,
21045,FD11367,SHIP348,CUST267,14,3,True,Damage,Pending
21046,FD16907,SHIP6456,CUST118,4,1,False,,
21047,FD1750,SHIP24439,CUST301,10,1,False,,
21048,FD2783,SHIP20282,CUST739,8,1,False,,
21049,FD6614,SHIP7043,CUST725,11,4,True,Delay,Unresolved
21050,FD21699,SHIP5191,CUST239,5,1,True,Lost,Unresolved
21051,FD20527,SHIP24847,CUST690,2,2,False,,
21052,FD891,SHIP18579,CUST93,3,5,True,Lost,Resolved
21053,FD15411,SHIP6889,CUST568,12,1,True,Lost,Resolved
21054,FD9512,SHIP14831,CUST523,3,2,True,Lost,Resolved
21055,FD9032,SHIP22499,CUST330,11,5,True,Damage,Resolved
21056,FD12619,SHIP10451,CUST705,10,1,True,Damage,Unresolved
21057,FD13394,SHIP20058,CUST12,7,4,False,,
21058,FD18691,SHIP21639,CUST374,7,3,True,Delay,Pending
21059,FD15290,SHIP23644,CUST333,7,2,True,Delay,Resolved
21060,FD22659,SHIP14095,CUST114,12,1,True,Delay,Pending
21061,FD7934,SHIP24466,CUST13,13,3,True,Wrong Address,Resolved
21062,FD22771,SHIP14006,CUST178,13,2,True,Wrong Address,Pending
21063,FD18656,SHIP353,CUST322,11,4,False,,
21064,FD13629,SHIP19127,CUST408,3,2,True,Delay,Pending
21065,FD3738,SHIP17196,CUST702,1,2,True,Wrong Address,Resolved
21066,FD297,SHIP14296,CUST585,10,1,False,,
21067,FD8129,SHIP12131,CUST360,6,4,True,Damage,Resolved
21068,FD21847,SHIP15589,CUST425,2,5,False,,
21069,FD15337,SHIP5706,CUST117,11,1,True,Lost,Resolved
21070,FD4158,SHIP7876,CUST598,13,4,False,,
21071,FD24813,SHIP1075,CUST406,4,5,True,Wrong Address,Resolved
21072,FD14154,SHIP19442,CUST487,3,3,False,,
21073,FD7201,SHIP21649,CUST552,1,1,True,Damage,Resolved
21074,FD6356,SHIP22742,CUST732,10,2,False,,
21075,FD18482,SHIP10420,CUST676,11,3,True,Wrong Address,Resolved
21076,FD24524,SHIP21997,CUST123,4,2,True,Lost,Unresolved
21077,FD12767,SHIP15502,CUST327,5,2,False,,
21078,FD15615,SHIP22346,CUST606,14,2,True,Delay,Unresolved
21079,FD5834,SHIP5789,CUST458,5,1,True,Delay,Pending
21080,FD20533,SHIP24966,CUST449,10,1,False,,
21081,FD7309,SHIP928,CUST384,11,1,True,Damage,Resolved
21082,FD528,SHIP2107,CUST138,8,5,True,Damage,Unresolved
21083,FD15171,SHIP21074,CUST195,10,5,False,,
21084,FD2584,SHIP13972,CUST351,9,5,True,Wrong Address,Resolved
21085,FD5515,SHIP11301,CUST594,4,2,True,Wrong Address,Unresolved
21086,FD6204,SHIP4389,CUST533,12,2,False,,
21087,FD4931,SHIP18618,CUST577,1,4,True,Lost,Unresolved
21088,FD18503,SHIP6069,CUST5,3,5,True,Wrong Address,Resolved
21089,FD22241,SHIP8805,CUST661,7,1,False,,
21090,FD19453,SHIP12688,CUST519,10,5,False,,
21091,FD23144,SHIP1818,CUST680,11,3,True,Damage,Unresolved
21092,FD14560,SHIP10628,CUST575,3,1,False,,
21093,FD15272,SHIP22783,CUST421,7,1,True,Lost,Unresolved
21094,FD22626,SHIP2104,CUST361,4,5,True,Damage,Pending
21095,FD2460,SHIP15366,CUST682,5,3,True,Damage,Resolved
21096,FD9031,SHIP13677,CUST585,11,2,False,,
21097,FD10620,SHIP14639,CUST659,2,1,False,,
21098,FD23310,SHIP20661,CUST553,8,3,True,Delay,Resolved
21099,FD2244,SHIP1051,CUST356,9,2,False,,
21100,FD6923,SHIP1349,CUST519,14,2,True,Delay,Pending
21101,FD17192,SHIP211,CUST532,4,1,False,,
21102,FD5650,SHIP7452,CUST408,4,5,True,Damage,Resolved
21103,FD16726,SHIP1798,CUST49,6,5,False,,
21104,FD22996,SHIP10936,CUST408,12,2,False,,
21105,FD7872,SHIP8204,CUST280,7,1,False,,
21106,FD12986,SHIP22499,CUST330,1,3,False,,
21107,FD7431,SHIP21906,CUST7,8,2,False,,
21108,FD8709,SHIP3013,CUST670,5,4,False,,
21109,FD3822,SHIP21702,CUST135,12,2,True,Lost,Pending
21110,FD16289,SHIP4117,CUST114,7,1,True,Damage,Pending
21111,FD20431,SHIP22707,CUST164,6,1,True,Damage,Resolved
21112,FD13610,SHIP24931,CUST133,8,2,False,,
21113,FD23800,SHIP23079,CUST410,1,4,False,,
21114,FD20285,SHIP22355,CUST261,3,5,False,,
21115,FD17804,SHIP15223,CUST144,13,5,False,,
21116,FD4542,SHIP6088,CUST524,8,3,True,Delay,Pending
21117,FD15161,SHIP1677,CUST544,1,4,False,,
21118,FD1340,SHIP18076,CUST594,1,4,False,,
21119,FD22108,SHIP23017,CUST633,2,2,False,,
21120,FD18024,SHIP20428,CUST725,12,5,False,,
21121,FD2634,SHIP22147,CUST393,13,1,False,,
21122,FD13927,SHIP16877,CUST157,1,1,False,,
21123,FD24555,SHIP18269,CUST24,2,3,True,Delay,Unresolved
21124,FD22006,SHIP4961,CUST676,13,1,False,,
21125,FD13982,SHIP15905,CUST565,7,2,True,Damage,Pending
21126,FD24073,SHIP19321,CUST670,7,5,False,,
21127,FD12167,SHIP21856,CUST748,4,3,False,,
21128,FD16590,SHIP23627,CUST573,11,4,False,,
21129,FD7198,SHIP13432,CUST78,1,4,True,Wrong Address,Resolved
21130,FD18116,SHIP19993,CUST422,5,2,True,Delay,Pending
21131,FD19430,SHIP6637,CUST552,12,1,False,,
21132,FD11760,SHIP14384,CUST496,7,2,True,Delay,Resolved
21133,FD17005,SHIP3229,CUST348,8,5,False,,
21134,FD19511,SHIP19788,CUST209,2,4,True,Wrong Address,Unresolved
21135,FD14069,SHIP13753,CUST189,1,5,True,Wrong Address,Resolved
21136,FD18849,SHIP9369,CUST622,7,3,False,,
21137,FD18335,SHIP10176,CUST484,12,5,True,Damage,Resolved
21138,FD23613,SHIP4615,CUST60,10,4,True,Wrong Address,Resolved
21139,FD17735,SHIP18048,CUST374,9,3,False,,
21140,FD14634,SHIP20984,CUST156,8,2,True,Damage,Resolved
21141,FD5465,SHIP2316,CUST714,11,1,True,Lost,Pending
21142,FD17683,SHIP10189,CUST356,7,4,True,Damage,Pending
21143,FD10975,SHIP6195,CUST30,1,1,True,Lost,Resolved
21144,FD3061,SHIP1992,CUST474,4,2,False,,
21145,FD1187,SHIP12965,CUST466,2,1,True,Lost,Resolved
21146,FD16708,SHIP20346,CUST20,1,3,True,Lost,Pending
21147,FD9718,SHIP15414,CUST144,2,3,True,Damage,Unresolved
21148,FD17830,SHIP5571,CUST719,9,1,True,Delay,Resolved
21149,FD23652,SHIP5706,CUST336,9,4,True,Wrong Address,Resolved
21150,FD17924,SHIP2858,CUST28,12,1,True,Delay,Resolved
21151,FD12707,SHIP23248,CUST539,8,5,True,Damage,Resolved
21152,FD6294,SHIP19800,CUST157,5,4,True,Damage,Pending
21153,FD8399,SHIP12903,CUST332,13,3,True,Damage,Pending
21154,FD12598,SHIP20699,CUST585,2,1,False,,
21155,FD16743,SHIP3083,CUST383,8,2,True,Lost,Pending
21156,FD5194,SHIP8027,CUST10,13,5,True,Wrong Address,Pending
21157,FD3929,SHIP6818,CUST109,1,4,False,,
21158,FD8484,SHIP17741,CUST381,10,1,False,,
21159,FD8185,SHIP625,CUST571,3,3,True,Wrong Address,Pending
21160,FD14309,SHIP11013,CUST322,12,3,True,Damage,Pending
21161,FD11363,SHIP3651,CUST463,4,5,False,,
21162,FD6287,SHIP11345,CUST198,4,3,False,,
21163,FD21918,SHIP15808,CUST408,6,2,True,Damage,Unresolved
21164,FD23344,SHIP17354,CUST575,2,2,False,,
21165,FD13233,SHIP9042,CUST390,4,3,True,Delay,Pending
21166,FD9903,SHIP20009,CUST688,8,2,True,Wrong Address,Unresolved
21167,FD14432,SHIP5818,CUST29,12,1,False,,
21168,FD128,SHIP24191,CUST553,2,5,True,Wrong Address,Resolved
21169,FD11822,SHIP15752,CUST651,6,5,True,Damage,Pending
21170,FD22565,SHIP8950,CUST419,3,3,True,Delay,Unresolved
21171,FD20212,SHIP19875,CUST580,6,2,False,,
21172,FD20441,SHIP18337,CUST191,12,2,True,Damage,Resolved
21173,FD5047,SHIP7090,CUST550,10,4,False,,
21174,FD21145,SHIP18818,CUST682,10,1,False,,
21175,FD16148,SHIP2574,CUST274,10,1,False,,
21176,FD11730,SHIP627,CUST322,14,1,False,,
21177,FD2079,SHIP12017,CUST476,5,5,True,Lost,Unresolved
21178,FD21034,SHIP11998,CUST136,10,1,True,Damage,Unresolved
21179,FD14686,SHIP6907,CUST374,4,3,True,Lost,Pending
21180,FD13675,SHIP11617,CUST40,2,1,False,,
21181,FD22923,SHIP14198,CUST724,5,4,False,,
21182,FD7413,SHIP19183,CUST357,6,4,True,Wrong Address,Resolved
21183,FD24729,SHIP16545,CUST191,5,5,True,Lost,Unresolved
21184,FD709,SHIP23709,CUST74,9,5,False,,
21185,FD13775,SHIP24649,CUST476,14,1,True,Lost,Unresolved
21186,FD11496,SHIP4377,CUST164,9,3,False,,
